15 0.0175964171038008
16 0.019859645803114
17 0.0355646883170519
18 0.0300237112804782
19 0.0449477857512266
20 0.0554682379930083
21 0.0422901131773807
22 0.067147837521653
23 0.0382729088122939
24 0.0492489833276903
25 0.0609776956632435
26 0.0570065744189248
27 0.058361322495207
28 0.0600904759955841
29 0.038380914465582
30 0.0512972637681961
31 0.0243938634504511
32 0.0344920731185516
33 0.0262697706952811
34 0.030421875822201
35 0.0342024989063896
36 0.0293953437444688
37 0.0167556526236285
38 0.0170534123036086
39 0.0142197521716737
40 0.0180284397169529
41 0.00411973532236658
42 0.00811700754179239
43 0.00263465758965612
44 0.00448436070699055
45 0.00249949106588079
46 0.00255163355892979
47 0.00221486002584269
48 0.00121554197098624
49 0.000395453769912878
