5.129220621219578689e-03,1.720737791574395673e-04
4.191589189748439956e-03,2.067258148091278538e-04
4.972948715974388756e-03,1.809993034919653299e-04
5.019830287547945823e-03,1.752239642166839397e-04
4.832304001253717556e-03,1.846745193944171384e-04
5.269865335940249022e-03,1.704986866278173675e-04
4.347861094993629889e-03,2.009504755338464637e-04
4.050944475027768756e-03,2.109260615547870442e-04
3.550874378243161489e-03,2.293021410670459783e-04
4.504133000238818955e-03,1.988503521610168821e-04
5.035457478072464556e-03,1.794242109623431301e-04
4.535387381287857289e-03,1.951751362585651007e-04
4.504133000238818955e-03,1.951751362585651007e-04
4.957321525449870023e-03,1.804742726487579480e-04
5.191729383317654489e-03,1.731238408438543581e-04
4.597896143385933089e-03,1.930750128857354920e-04
5.160475002268616156e-03,1.757489950598913487e-04
4.535387381287857289e-03,1.946501054153576917e-04
4.816676810729198822e-03,1.872996736104541289e-04
4.285352332895553222e-03,2.020005372202612816e-04
4.785422429680160489e-03,1.867746427672467200e-04
3.785282236110946389e-03,2.224767401053497973e-04
4.144707618174882889e-03,2.083009073387500536e-04
4.441624238140743156e-03,1.978002904746020913e-04
4.363488285518148622e-03,1.983253213178094731e-04
4.410369857091705689e-03,1.993753830042242639e-04
4.894812763351793355e-03,1.820493651783801207e-04
4.269725142371034489e-03,2.056757531227130630e-04
4.957321525449870023e-03,1.825743960215875296e-04
4.300979523420072823e-03,2.030505989066760724e-04
5.348001288562844423e-03,1.683985632549877859e-04
4.300979523420072823e-03,2.020005372202612816e-04
4.566641762336895623e-03,1.951751362585651007e-04
4.394742666567186089e-03,1.957001671017724825e-04
4.879185572827274622e-03,1.851995502376245202e-04
5.035457478072464556e-03,1.773240875895135485e-04
4.457251428665262756e-03,1.951751362585651007e-04
5.410510050660920223e-03,1.668234707253655861e-04
3.972808522405174222e-03,2.125011540844092440e-04
4.347861094993629889e-03,2.030505989066760724e-04
5.473018812758996023e-03,1.652483781957433864e-04
5.254238145415730289e-03,1.699736557846099586e-04
5.738681051675818823e-03,1.568478847044250057e-04
3.472738425620566956e-03,2.340274186559125776e-04
4.472878619189781489e-03,1.972752596313946823e-04
4.988575906498907489e-03,1.778491184327209303e-04
4.801049620204680089e-03,1.862496119240393110e-04
3.925926950831617156e-03,2.156513391436536164e-04
4.660404905484008889e-03,1.909748895129059103e-04
3.629010330865756889e-03,2.261519560078016058e-04
5.176102192793134889e-03,1.746989333734765579e-04
4.254097951846515756e-03,2.035756297498834543e-04
3.800909426635465556e-03,2.203766167325202157e-04
3.707146283488351422e-03,2.219517092621424155e-04
3.722773474012870155e-03,2.219517092621424155e-04
4.363488285518148622e-03,2.009504755338464637e-04
3.769655045586427222e-03,2.219517092621424155e-04
4.582268952861414356e-03,1.941250745721502828e-04
4.644777714959490156e-03,1.909748895129059103e-04
5.441764431709957689e-03,1.631482548229138047e-04
3.972808522405174222e-03,2.151263083004462345e-04
5.035457478072464556e-03,1.778491184327209303e-04
4.285352332895553222e-03,2.041006605930908633e-04
3.754027855061908489e-03,2.251018943213867879e-04
3.769655045586427222e-03,2.188015242028980159e-04
4.004062903454211689e-03,2.130261849276166258e-04
4.519760190763338556e-03,1.967502287881872734e-04
4.769795239155641756e-03,1.862496119240393110e-04
5.066711859121502889e-03,1.767990567463061395e-04
4.676032096008528489e-03,1.904498586696985014e-04
4.175961999223921223e-03,2.067258148091278538e-04
4.707286477057565956e-03,1.904498586696985014e-04
5.238610954891211556e-03,1.741739025302691489e-04
5.019830287547945823e-03,1.778491184327209303e-04
3.410229663522491156e-03,2.366525728719495682e-04
4.894812763351793355e-03,1.820493651783801207e-04
3.894672569782578822e-03,2.167014008300684343e-04
5.051084668596983289e-03,1.767990567463061395e-04
3.707146283488351422e-03,2.230017709485572063e-04
4.707286477057565956e-03,1.883497352968689198e-04
4.379115476042667356e-03,1.999004138474316729e-04
4.332233904469110289e-03,2.030505989066760724e-04
4.722913667582084689e-03,1.883497352968689198e-04
3.754027855061908489e-03,2.198515858893128067e-04
5.316746907513806089e-03,1.673485015685729680e-04
4.551014571812376022e-03,1.930750128857354920e-04
5.019830287547945823e-03,1.809993034919653299e-04
4.738540858106604289e-03,1.857245810808319292e-04
4.238470761321997023e-03,2.051507222795056541e-04
4.754168048631123022e-03,1.862496119240393110e-04
4.410369857091705689e-03,1.988503521610168821e-04
3.644637521390275622e-03,2.266769868510089877e-04
4.722913667582084689e-03,1.893997969832837106e-04
5.316746907513806089e-03,1.683985632549877859e-04
5.301119716989287356e-03,1.699736557846099586e-04
5.082339049646021623e-03,1.788991801191357482e-04
4.972948715974388756e-03,1.825743960215875296e-04
4.738540858106604289e-03,1.872996736104541289e-04
4.019690093978731289e-03,2.130261849276166258e-04
5.238610954891211556e-03,1.704986866278173675e-04
