6.394727713464228025e-03,2.146006266213818024e-04
4.730500520918578568e-03,2.744981216110681937e-04
5.867045920705851389e-03,2.281488695357156322e-04
6.232364084923189794e-03,2.188790191206451199e-04
5.745273199300072499e-03,2.352795237011544858e-04
6.415023167031858563e-03,2.131744957882940480e-04
4.852273242324357458e-03,2.673674674456293673e-04
4.527545985242279261e-03,2.787765141103315113e-04
4.040455099619162833e-03,3.008815420231919762e-04
5.014636870865396556e-03,2.638021403629099270e-04
5.907636827841111597e-03,2.260096732860839735e-04
5.237886860109325533e-03,2.545322899478394147e-04
5.359659581515104423e-03,2.538192245312954833e-04
6.070000456382150696e-03,2.267227387026278778e-04
6.272954992058449135e-03,2.167398228710134612e-04
5.400250488650364632e-03,2.495408320320322199e-04
6.130886817085039707e-03,2.203051499537328744e-04
5.217591406541695863e-03,2.531061591147516061e-04
5.664091385029552950e-03,2.402709816169616805e-04
4.771091428053837909e-03,2.687935982787171218e-04
5.724977745732442828e-03,2.388448507838738990e-04
4.162227821024941724e-03,2.944639532742970270e-04
4.669614160215688689e-03,2.759242524441559482e-04
5.177000499406435655e-03,2.609498786967343639e-04
4.953750510162506678e-03,2.623760095298221184e-04
4.953750510162506678e-03,2.645152057794538042e-04
5.887341374273481927e-03,2.295750003688033867e-04
4.669614160215688689e-03,2.737850561945243165e-04
5.887341374273481927e-03,2.310011312018911682e-04
4.791386881621468447e-03,2.702197291118048762e-04
6.435318620599488233e-03,2.103222341221184849e-04
4.811682335189098117e-03,2.687935982787171218e-04
5.116114138703545776e-03,2.552453553643832919e-04
5.197295952974065325e-03,2.552453553643832919e-04
5.684386838597182620e-03,2.367056545342422673e-04
6.191773177787929586e-03,2.217312807868206559e-04
5.258182313676955204e-03,2.538192245312954833e-04
6.638273156275786673e-03,2.067569070393990445e-04
4.568136892377539469e-03,2.802026449434192657e-04
4.811682335189098117e-03,2.702197291118048762e-04
6.760045877681566430e-03,2.046177107897674129e-04
6.394727713464228025e-03,2.124614303717501436e-04
7.084773134763644627e-03,1.917825332919774603e-04
3.959273285348643284e-03,3.044468691059114165e-04
5.075523231568286435e-03,2.602368132801904867e-04
6.151182270652669377e-03,2.224443462033645603e-04
5.704682292164812291e-03,2.381317853673300218e-04
4.365182356701240163e-03,2.844810374426825833e-04
5.522023210056143522e-03,2.452624395327689024e-04
4.081046006754422174e-03,2.987423457735602903e-04
6.191773177787929586e-03,2.188790191206451199e-04
4.750795974486208238e-03,2.709327945283487534e-04
4.284000542430721481e-03,2.908986261915775867e-04
4.202818728160201932e-03,2.930378224412092183e-04
4.223114181727831602e-03,2.930378224412092183e-04
4.872568695891987128e-03,2.673674674456293673e-04
4.263705088863090943e-03,2.930378224412092183e-04
5.400250488650364632e-03,2.516800282816638516e-04
5.501727756488513851e-03,2.452624395327689024e-04
6.739750424113936760e-03,2.010523837070479726e-04
4.446364170971760579e-03,2.837679720261387060e-04
6.009114095679260817e-03,2.231574116199084375e-04
4.791386881621468447e-03,2.716458599448926307e-04
4.101341460322051845e-03,2.980292803570164131e-04
4.385477810268870701e-03,2.880463645254020236e-04
4.588432345945169140e-03,2.809157103599631430e-04
5.075523231568286435e-03,2.595237478636466095e-04
5.643795931461923279e-03,2.381317853673300218e-04
6.191773177787929586e-03,2.210182153702767516e-04
5.522023210056143522e-03,2.445493741162249710e-04
4.710205067350948897e-03,2.744981216110681937e-04
5.562614117191403730e-03,2.445493741162249710e-04
6.272954992058449135e-03,2.181659537041012427e-04
5.988818642111630279e-03,2.231574116199084375e-04
3.857796017510493631e-03,3.058729999389991710e-04
5.887341374273481927e-03,2.295750003688033867e-04
4.304295995998351151e-03,2.859071682757703919e-04
6.171477724220299915e-03,2.210182153702767516e-04
4.243409635295461273e-03,2.944639532742970270e-04
5.562614117191403730e-03,2.416971124500494621e-04
4.994341417297766886e-03,2.652282711959976814e-04
4.811682335189098117e-03,2.702197291118048762e-04
5.582909570759033401e-03,2.416971124500494621e-04
4.344886903133610492e-03,2.894724953584897780e-04
6.577386795572897661e-03,2.074699724559429489e-04
5.481432302920884181e-03,2.488277666154883427e-04
5.927932281408741268e-03,2.281488695357156322e-04
5.704682292164812291e-03,2.367056545342422673e-04
4.689909613783318360e-03,2.730719907779804393e-04
5.623500477894292741e-03,2.381317853673300218e-04
4.933455056594877007e-03,2.638021403629099270e-04
4.060750553186792504e-03,2.994554111901041676e-04
5.582909570759033401e-03,2.431232432831372165e-04
6.536795888437637453e-03,2.096091687055746076e-04
6.435318620599488233e-03,2.124614303717501436e-04
6.070000456382150696e-03,2.245835424529961919e-04
5.887341374273481927e-03,2.310011312018911682e-04
5.562614117191403730e-03,2.402709816169616805e-04
4.629023253080429348e-03,2.809157103599631430e-04
6.394727713464228025e-03,2.131744957882940480e-04
