# death probs mail zambia 1996; Generated from life tables in Lopez et al.
# (1996 Demographic and Health Survey) 
# as Lopez et al. provide abridged life tables (0, 1-4, 5-9, 10-14, etc.)
# some hackery was required to convert adjust the probabilitiy of dying petween
# age x and x+n to annual probabilities.  Once again, no smoothing was done.
# Also, the life tables provided stopped at 85, so I extrapolated 
# exponentially increasing values to get to 100.
0 0.0967
1 0.02198974891883
2 0.02198974891883
3 0.02198974891883
4 0.02198974891883
5 0.00539796226983
6 0.00539796226983
7 0.00539796226983
8 0.00539796226983
9 0.00539796226983
10 0.00358562132741
11 0.00358562132741
12 0.00358562132741
13 0.00358562132741
14 0.00358562132741
15 0.00584799936886
16 0.00584799936886
17 0.00584799936886
18 0.00584799936886
19 0.00584799936886
20 0.01145965473129
21 0.01145965473129
22 0.01145965473129
23 0.01145965473129
24 0.01145965473129
25 0.02376282461035
26 0.02376282461035
27 0.02376282461035
28 0.02376282461035
29 0.02376282461035
30 0.03723098430443
31 0.03723098430443
32 0.03723098430443
33 0.03723098430443
34 0.03723098430443
35 0.04006422209758
36 0.04006422209758
37 0.04006422209758
38 0.04006422209758
39 0.04006422209758
40 0.03940561958658
41 0.03940561958658
42 0.03940561958658
43 0.03940561958658
44 0.03940561958658
45 0.03695181288236
46 0.03695181288236
47 0.03695181288236
48 0.03695181288236
49 0.03695181288236
50 0.03328299554888
51 0.03328299554888
52 0.03328299554888
53 0.03328299554888
54 0.03328299554888
55 0.02876829215267
56 0.02876829215267
57 0.02876829215267
58 0.02876829215267
59 0.02876829215267
60 0.0343616929306
61 0.0343616929306
62 0.0343616929306
63 0.0343616929306
64 0.0343616929306
65 0.04650973021079
66 0.04650973021079
67 0.04650973021079
68 0.04650973021079
69 0.04650973021079
70 0.06892991144075
71 0.06892991144075
72 0.06892991144075
73 0.06892991144075
74 0.06892991144075
75 0.09711954855257
76 0.09711954855257
77 0.09711954855257
78 0.09711954855257
79 0.09711954855257
80 0.13887936434475
81 0.13887936434475
82 0.13887936434475
83 0.13887936434475
84 0.13887936434475
85 0.20887936434475
86 0.20887936434475
87 0.20887936434475
88 0.20887936434475
89 0.20887936434475
90 0.32887936434475
91 0.32887936434475
92 0.32887936434475
93 0.32887936434475
94 0.32887936434475
95 0.52887936434475
96 0.52887936434475
97 0.52887936434475
98 0.52887936434475
99 0.52887936434475
100 1
